Frame,Score
1000000,4.6956800000000065
1250000,4.6105599999999995
1500000,4.979520000000004
1750000,5.272480000000004
2000000,5.309280000000006
2250000,5.3672000000000075
2500000,5.402239999999999
2750000,5.3580800000000055
3000000,5.4352
3250000,5.39296000000001
3500000,5.3857600000000065
3750000,5.407520000000004
4000000,5.4648000000000065
4250000,5.44512
4500000,5.3675200000000025
4750000,5.417280000000005
5000000,5.4033600000000135
5250000,5.320639999999995
5500000,5.51792
5750000,5.36048
6000000,5.3696000000000055
6250000,5.3334399999999995
6500000,5.407840000000006
6750000,5.505120000000003
7000000,5.388960000000005
7250000,5.429439999999999
7500000,5.4089600000000075
7750000,5.402880000000001
8000000,5.394239999999998
8250000,5.410880000000004
8500000,5.37664000000001
8750000,5.533600000000007
9000000,5.46704
9250000,5.5124800000000125
9500000,5.41104
9750000,5.4288000000000105
Frame,Score
