Frame,Score
1000000,4.182240000000005
1250000,4.752320000000004
1500000,4.9448000000000025
1750000,4.97327999999999
2000000,5.042879999999999
2250000,5.149439999999999
2500000,5.298080000000007
2750000,5.364320000000012
3000000,5.460160000000003
3250000,5.583680000000018
3500000,5.4411200000000015
3750000,5.606079999999998
4000000,5.616800000000004
4250000,5.718240000000004
4500000,5.603999999999998
4750000,5.748320000000003
5000000,5.635040000000007
5250000,5.767040000000012
5500000,5.761760000000007
5750000,5.766240000000002
6000000,5.824320000000004
6250000,5.719200000000007
6500000,5.808160000000011
6750000,5.826880000000004
7000000,5.807200000000011
7250000,5.7500800000000005
7500000,5.7995200000000064
7750000,5.895840000000006
8000000,5.8505600000000095
8250000,5.818240000000003
8500000,5.770560000000007
8750000,5.862400000000007
9000000,5.826400000000012
9250000,5.822239999999997
9500000,5.820000000000006
9750000,5.840320000000004
Frame,Score
