Frame,Score
1000000,2.7377077693875855
1250000,3.319437239541617
1500000,3.473996714699429
1750000,3.493007193539008
2000000,3.57103895444859
2250000,3.626522565263915
2500000,3.687799204924338
2750000,3.7560175237263516
3000000,3.728429884859201
3250000,3.7252673583153935
3500000,3.766420512086125
3750000,3.7914327959655902
4000000,3.819373210464051
4250000,3.8096578176778317
4500000,3.777374637323658
4750000,3.829257875781281
5000000,3.7991279876679727
5250000,3.826513182013106
5500000,3.8128848139425484
5750000,3.839460860543839
6000000,3.8102726370197515
6250000,3.7465786852875174
6500000,3.8342580227747063
6750000,3.80899669098386
7000000,3.855752168093915
7250000,3.8172115248651544
7500000,3.7775601797719944
7750000,3.859390117872447
8000000,3.8414463199891666
8250000,3.837663998714921
8500000,3.7516765901446516
8750000,3.828656309547276
9000000,3.8529468768186867
9250000,3.837138647257392
9500000,3.842922968079368
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
Frame,Score
