Frame,Score
1000000,4.450079999999982
1250000,4.556799999999976
1500000,4.512639999999974
1750000,4.9047999999999705
2000000,5.147759999999953
2250000,5.317279999999954
2500000,5.278319999999957
2750000,5.669439999999954
3000000,5.673519999999946
3250000,5.575919999999961
3500000,5.646719999999953
3750000,5.710399999999954
4000000,5.5247199999999586
4250000,5.739599999999955
4500000,5.713279999999954
4750000,5.453759999999966
5000000,5.701919999999963
5250000,5.6606399999999635
5500000,5.861999999999963
5750000,5.736639999999965
6000000,5.691919999999959
6250000,5.786639999999945
6500000,5.58895999999996
6750000,5.824239999999958
7000000,5.71815999999995
7250000,5.939679999999954
7500000,5.780399999999953
7750000,5.893359999999956
8000000,5.782879999999962
8250000,5.817919999999958
8500000,5.941839999999947
8750000,5.716479999999953
9000000,5.845439999999955
9250000,5.80783999999996
9500000,5.824479999999953
9750000,5.62975999999996
Frame,Score
Frame,Score
Frame,Score
Frame,Score
