Frame,Score
1000000,0.012506408128843757
1250000,0.007346851075521832
1500000,0.006915196237350844
1750000,0.018486391585621525
2000000,0.07187888284107241
2250000,0.11395987803970782
2500000,0.1597356574863508
2750000,0.12876022331390333
3000000,0.12459894946350876
3250000,0.11782077870311254
3500000,0.1372101697854339
3750000,0.12248507426271797
4000000,0.130469165389228
4250000,0.12201222788690766
4500000,0.12372923441350499
4750000,0.10967029251184933
5000000,0.10354801347241874
5250000,0.12150442463976203
5500000,0.127945551900013
5750000,0.11400542013545831
6000000,0.11433501473555757
6250000,0.12151431832873125
6500000,0.11825528186490217
6750000,0.12111875489526153
7000000,0.12136945602281997
7250000,0.12565629081782212
7500000,0.12108780301306629
7750000,0.12018718190226955
8000000,0.11659410726975827
8250000,0.1053152982144648
8500000,0.11390445687155866
8750000,0.12470680908005642
9000000,0.13139909419924353
Frame,Score
1000000,2.59247756756187
1250000,3.0362293705962533
1500000,3.113552862269188
1750000,3.4075093770963956
2000000,3.5213219757700807
2250000,3.5809766127522242
2500000,3.6939018179220335
2750000,3.6684285270247057
3000000,3.7309231244864978
3250000,3.7442492724881884
3500000,3.722851293401804
3750000,3.6941868773591247
4000000,3.74437854731276
4250000,3.7360281379834372
4500000,3.753382524166455
4750000,3.7190269256576203
5000000,3.739462779370891
5250000,3.7833445130805767
5500000,3.7682321039467026
5750000,3.7593457986785115
6000000,3.767333097981026
6250000,3.7748516024880163
6500000,3.7852894080501014
6750000,3.819788743999903
7000000,3.832556482152267
7250000,3.7983358635184277
7500000,3.8238035280548757
7750000,3.797942194462516
8000000,3.820899028785288
8250000,3.837072569866926
8500000,3.8289378215456034
8750000,3.8045854671050927
9000000,3.8491797892950768
9250000,3.824294330770214
9500000,3.8269600915387207
9750000,3.84312996478574
10000000,3.8192282753010156
10250000,3.823019423761935
10500000,3.762151315909408
10750000,3.8499904361762916
11000000,3.8333283656219894
11250000,3.8649083523673675
11500000,3.842911511952599
11750000,3.842958758176616
12000000,3.8139974685091067
12250000,3.8583288612621995
12500000,3.835918125542503
12750000,3.8801287893650414
13000000,3.8825749796598155
13250000,3.8843691804615657
13500000,3.863375788764639
