Frame,Score
1000000,0.2301599999999988
1250000,0.21447999999999898
1500000,0.5557600000000009
1750000,0.35719999999999746
2000000,1.180480000000006
2250000,1.4987999999999988
2500000,1.7348799999999944
2750000,1.8104799999999976
3000000,1.4643999999999993
3250000,1.9605599999999959
3500000,0.4927999999999989
3750000,1.9910399999999961
4000000,1.981519999999997
4250000,1.9717599999999968
4500000,2.0115199999999973
4750000,2.0137599999999978
5000000,2.0154399999999946
5250000,1.9994399999999966
5500000,1.942639999999999
5750000,1.9930399999999955
6000000,1.9952799999999937
6250000,2.0742399999999974
6500000,2.0703199999999935
6750000,2.090479999999994
7000000,2.117360000000001
7250000,2.080399999999997
7500000,2.073679999999997
7750000,2.085439999999997
8000000,2.07872
8250000,2.095519999999997
8500000,2.07816
8750000,2.0944
9000000,2.1459199999999985
9250000,2.139199999999998
9500000,2.1571199999999995
9750000,2.116799999999999
Frame,Score
Frame,Score
Frame,Score
Frame,Score
