Frame,Score
1000000,3.6938400000000087
1250000,4.361679999999987
1500000,4.765359999999978
1750000,4.825999999999979
2000000,5.260319999999952
2250000,5.438079999999964
2500000,5.475359999999961
2750000,5.599839999999966
3000000,5.540639999999959
3250000,5.679599999999952
3500000,5.712319999999949
3750000,5.668239999999959
4000000,5.745039999999956
4250000,5.819999999999957
4500000,5.715759999999954
4750000,5.729599999999955
5000000,5.75335999999995
5250000,5.8199199999999545
5500000,5.825439999999957
5750000,5.695119999999967
6000000,5.790559999999954
6250000,5.80495999999996
6500000,5.898879999999958
6750000,5.793439999999968
7000000,5.793679999999961
7250000,5.832479999999945
7500000,5.788559999999957
7750000,5.904479999999957
8000000,5.843439999999954
8250000,5.753039999999961
8500000,5.805519999999962
8750000,5.893119999999958
9000000,5.922639999999953
9250000,5.88431999999996
9500000,5.83807999999996
9750000,5.887839999999965
Frame,Score
