Frame,Score
1000000,3.9025600000000042
1250000,4.453519999999996
1500000,3.0090399999999993
1750000,4.610240000000006
2000000,4.889679999999998
2250000,4.656000000000001
2500000,5.002559999999991
2750000,4.964160000000001
3000000,5.2497600000000055
3250000,5.107439999999997
3500000,5.273999999999994
3750000,5.217840000000003
4000000,5.315600000000001
4250000,5.2464799999999965
4500000,5.3564000000000025
4750000,5.438799999999995
5000000,5.373519999999997
5250000,5.485520000000005
5500000,5.4785600000000025
5750000,5.244479999999996
6000000,5.489280000000002
6250000,5.423279999999993
6500000,5.639200000000004
6750000,5.377360000000002
7000000,4.561759999999999
7250000,5.397760000000003
7500000,5.492240000000009
Frame,Score
